date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:03:03	15605/15605	---MCZ	200	added ('OK')	text/css	etag:W/%223cf5-6103aa392de26%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/elementor/css/post-6.css?ver=1706693898	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/elementor/css/post-6d420.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:03	19653/19653	---MCZ	200	added ('OK')	text/css	etag:W/%224cc5-6103a6173ca99%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.27.0	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min50c3.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:03	12876/12876	---MCZ	200	added ('OK')	text/css	etag:W/%22324c-6103a617495ba%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?ver=5.3.6	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min48f5.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:03	11405/11405	---MCZ	200	added ('OK')	text/css	etag:W/%222c8d-5d7d422516547%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.6.0	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementor-pro/assets/css/frontend-lite.minaf6c.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:04	255898/255898	---MCZ	200	added ('OK')	text/css	etag:W/%223e79a-6103aa3a116d3%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/elementor/css/post-1081.css?ver=1706693899	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/elementor/css/post-1081aa2e.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:04	12420/12420	---MCZ	200	added ('OK')	text/css	etag:W/%223084-6103aa3a1e9c3%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/elementor/css/post-36.css?ver=1706693899	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/elementor/css/post-36aa2e.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:04	30011/30011	---MCZ	200	added ('OK')	text/css	etag:W/%22753b-6103aa3a3938d%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/elementor/css/post-73.css?ver=1706693899	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/elementor/css/post-73aa2e.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:05	124837/124837	---MCZ	200	added ('OK')	text/css	etag:W/%221e7a5-6103a60d23e95%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.0.4	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons459e.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:06	445765/445765	---MCZ	200	added ('OK')	text/css	etag:W/%226cd45-6103a60d2d305%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.4	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles459e.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:06	30299/30299	---MCZ	200	added ('OK')	text/css	etag:W/%22765b-6103a60d2cf1d%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsive.css?ver=3.0.4	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsive459e.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:06	3443/3443	---MCZ	200	added ('OK')	text/css	etag:W/%22d73-6103a61b0107d%22	https://preview.moxcreative.com/speakup/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.min.css?ver=5.9.7	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.min1014.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:07	57912/57912	---MCZ	200	added ('OK')	text/css	etag:W/%22e238-6103a6173fd62%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:07	669/669	---MCZ	200	added ('OK')	text/css	etag:W/%2229d-6103a6174014a%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:07	677/677	---MCZ	200	added ('OK')	text/css	etag:W/%222a5-6103a6173fd62%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:07	675/675	---MCZ	200	added ('OK')	text/css	etag:W/%222a3-6103a6173f97a%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:08	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215601-609afc42aef01%22	https://preview.moxcreative.com/speakup/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-includes/js/jquery/jquery.minf43b.js	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:08	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%223509-602862b6d382b%22	https://preview.moxcreative.com/speakup/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:08	7/7	---M--	200	added ('OK')	application/javascript	etag:%227-5d7d3c956f4a8%22	https://preview.moxcreative.com/speakup/wp-content/plugins/template-kit-export/public/assets/js/template-kit-export-public.min.js?ver=1.0.21	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/template-kit-export/public/assets/js/template-kit-export-public.min365c.js	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:08	4118/4118	---M--	200	added ('OK')	image/png	etag:%221016-5da9109abf3c6%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/elementor/thumbs/Logo_SpeakUp_1-1-pm3fiaic00pike22rpp51zbyc6u27ve1j909mopmv4.png	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/elementor/thumbs/Logo_SpeakUp_1-1-pm3fiaic00pike22rpp51zbyc6u27ve1j909mopmv4.png	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:09	29170/29170	---MCZ	200	added ('OK')	text/css	etag:W/%2271f2-5d7d422518488%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:09	77736/77736	---M--	200	added ('OK')	image/jpeg	etag:%2212fa8-5dac7c1fb8286%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/happy-french-teacher-explaining-foreign-language-rules-near-blackboard-indoors-and-smiling-at-camera.jpg	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/happy-french-teacher-explaining-foreign-language-rules-near-blackboard-indoors-and-smiling-at-camera.jpg	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:10	758/758	---M--	200	added ('OK')	image/png	etag:%222f6-5dab7ff94b142%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/Discussion.png	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/Discussion.png	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:10	108375/108375	---M--	200	added ('OK')	image/jpeg	etag:%221a757-5dac7be08905c%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/friendship-concept-happy-classmates-talking-in-college-library.jpg	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/friendship-concept-happy-classmates-talking-in-college-library.jpg	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:10	10101/10101	---MCZ	200	added ('OK')	text/css	etag:W/%222775-6103a61721518%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:10	93720/93720	---M--	200	added ('OK')	image/jpeg	etag:%2216e18-5dac7bf4599f2%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/emotional-student-having-video-lesson-in-foreign-language.jpg	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/emotional-student-having-video-lesson-in-foreign-language.jpg	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:10	89480/89480	---M--	400	error ('Bad%20Request')	text/html	etag:%22655b1984-15d88%22	https://preview.moxcreative.com/speakup/template-kit/homepage/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='none'%20stroke='black'%20stroke-width='3'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cpolyline%20points='0,18%2012,6%2024,18%20'/%3E%3C/svg%3E%22	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/template-kit/homepage/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:11	9921/9921	---MCZ	200	added ('OK')	text/css	etag:W/%2226c1-6103a61721900%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:11	11999/11999	---MCZ	200	added ('OK')	text/css	etag:W/%222edf-5d7d422519bf8%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:12	9141/9141	---M--	200	added ('OK')	image/jpeg	etag:%2223b5-5dab9f01402a8%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/C2-300x300.jpg	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/C2-300x300.jpg	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:12	141153/141153	---M--	200	added ('OK')	image/jpeg	etag:%2222761-5dac7bf894365%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/diverse-people-studying-students-campus-concept-colleague-brainstorming-togethers-using-laptop-.jpg	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/diverse-people-studying-students-campus-concept-colleague-brainstorming-togethers-using-laptop-.jpg	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:13	109337/109337	---M--	200	added ('OK')	image/jpeg	etag:%221ab19-5dac7bf058686%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/male-teacher-helping-teenage-female-high-school-student-working-in-computer-class.jpg	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/male-teacher-helping-teenage-female-high-school-student-working-in-computer-class.jpg	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:13	160575/160575	---M--	200	added ('OK')	image/jpeg	etag:%222733f-5dac7bdba47fb%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/group-of-teenagers-with-middle-aged-female-teacher-at-library.jpg	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/group-of-teenagers-with-middle-aged-female-teacher-at-library.jpg	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:14	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-5daa5ebfefed9%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/E-Book.png	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/E-Book.png	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:14	884/884	---M--	200	added ('OK')	image/png	etag:%22374-5daa5ec314ab1%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/Voice-Message.png	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/Voice-Message.png	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:14	1160/1160	---M--	200	added ('OK')	image/png	etag:%22488-5daa5ec0f5a9f%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/Exam.png	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/Exam.png	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:15	1080/1080	---M--	200	added ('OK')	image/png	etag:%22438-5daa5ec202f80%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/Headset.png	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/Headset.png	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:15	120315/120315	---M--	200	added ('OK')	image/jpeg	etag:%221d5fb-5dac7be1bda2f%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/group-of-happy-young-college-students-studying.jpg	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/group-of-happy-young-college-students-studying.jpg	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:15	128392/128392	---M--	200	added ('OK')	image/jpeg	etag:%221f588-5dac7bfaac22d%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/immigrants-of-different-countries-and-exchange-students-in-language-school.jpg	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/immigrants-of-different-countries-and-exchange-students-in-language-school.jpg	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:15	135850/135850	---M--	200	added ('OK')	image/jpeg	etag:%22212aa-5dac7bf958c22%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/having-fun-and-learning-some-stuff-along-the-way.jpg	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/having-fun-and-learning-some-stuff-along-the-way.jpg	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:16	22810/22810	---MCZ	200	added ('OK')	text/css	etag:W/%22591a-5d7d422519fe1%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementor-pro/assets/css/widget-carousel.min.css	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementor-pro/assets/css/widget-carousel.min.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:16	16073/16073	---MCZ	200	added ('OK')	text/css	etag:W/%223ec9-5d7d422516930%22	https://preview.moxcreative.com/speakup/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
01:03:17	68039/68039	---M--	200	added ('OK')	image/jpeg	etag:%22109c7-5dac7c1c30c73%22	https://preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/smiling-young-arab-guy-student-studying-remotely-learning-language-with-european-woman-teacher.jpg	C:/Users/walid-pc/Downloads/aminpp/preview.moxcreative.com/speakup/wp-content/uploads/sites/20/2022/03/smiling-young-arab-guy-student-studying-remotely-learning-language-with-european-woman-teacher.jpg	(from https://preview.moxcreative.com/speakup/template-kit/homepage/)
